hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr10:12039670-12046726	chr10:11997671-12004727	hsa_circ_0007448	hsa-UPF2_000005	hsa_circUPF2_014	ASCRP3001470	UPF2	NA	538	exonic	Intergenic	circrna_finder
chr10:12039670-12046726	chr10:11997671-12004727	hsa_circ_0007448	hsa-UPF2_000005,hsa-UPF2_0004	hsa_circUPF2_014	ASCRP3001470	UPF2	-	538	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12039670-12056183	chr10:11997671-12014184	hsa_circ_0000213	hsa-UPF2_000076	hsa_circUPF2_008	ASCRP3007674	UPF2	NA	699	exonic	Intergenic	circrna_finder
chr10:12039670-12056183	chr10:11997671-12014184	hsa_circ_0000213	hsa-UPF2_000076,hsa-UPF2_0018	hsa_circUPF2_008	ASCRP3007674	UPF2	-	699	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:120445494-120450915	chr10:118685982-118691403	NA	hsa-CACUL1_0019	NA	ASCRP3004751	CACUL1	-	NA	exonic	NA	NA
chr10:120445494-120489922	chr10:118685982-118730410	hsa_circ_0092846	hsa-CACUL1_000026	hsa_circCACUL1_002	ASCRP3002141	CACUL1	NA	4791	exonic	Intergenic	circrna_finder
chr10:120445494-120489922	chr10:118685982-118730410	hsa_circ_0092846	hsa-CACUL1_000026,hsa-CACUL1_0007	hsa_circCACUL1_002	ASCRP3002141	CACUL1	-	4791	exonic	Exon,Intron	circrna_finder,ciri,find_circ
chr10:120828957-120830597	chr10:119069445-119071085	hsa_circ_0020151	hsa-EIF3A_0013	hsa_circEIF3A_014	ASCRP3001701	EIF3A	-	409	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:120867459-120892121	chr10:119107947-119132609	hsa_circ_0003722	hsa-FAM45A_0006	hsa_circFAM45B_003	ASCRP3001738	DENND10,FAM45B	+	862	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:120867459-120892121	chr10:119107947-119132609	hsa_circ_0003722	NA	hsa_circFAM45B_003	ASCRP3001738	FAM45B	NA	862	exonic	Intergenic	circrna_finder
chr10:120927214-120936665	chr10:119167702-119177153	hsa_circ_0020169	NA	hsa_circPRDX3_003	ASCRP3000128	PRDX3	-	1512	exonic	NA	NA
chr10:120931893-120934104	chr10:119172381-119174592	hsa_circ_0020174	NA	hsa_circPRDX3_005	ASCRP3003338	PRDX3	NA	382	exonic	Intergenic	circrna_finder
chr10:120931893-120934104	chr10:119172381-119174592	hsa_circ_0020174	hsa-PRDX3_0003	hsa_circPRDX3_005	ASCRP3003338	PRDX3	-	382	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:120931893-120936665	chr10:119172381-119177153	NA	hsa-PRDX3_0006	NA	ASCRP3008128	PRDX3	-	NA	exonic	NA	NA
chr10:120933248-120934104	chr10:119173736-119174592	hsa_circ_0020175	hsa-PRDX3_000001,hsa-PRDX3_0002	hsa_circPRDX3_004	ASCRP3004470	PRDX3	-	278	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:121048086-121048266	chr10:119288574-119288754	hsa_circ_0000262	NA	hsa_circGRK5_003	ASCRP3001873	GRK5	-	180	antisense	NA	NA
chr10:12123470-12133683	chr10:12081471-12091684	hsa_circ_0003074	hsa-DHTKD1_000001,hsa-DHTKD1_0017	hsa_circDHTKD1_008	ASCRP3001273	DHTKD1	+	1005	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12123470-12133683	chr10:12081471-12091684	hsa_circ_0003074	hsa-DHTKD1_000001	hsa_circDHTKD1_008	ASCRP3001273	DHTKD1	NA	1005	exonic	Intergenic	circrna_finder
chr10:12123470-12136270	chr10:12081471-12094271	hsa_circ_0004630	hsa-DHTKD1_000002,hsa-DHTKD1_0004	hsa_circDHTKD1_009	ASCRP3008270	DHTKD1	+	1204	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12123470-12136270	chr10:12081471-12094271	hsa_circ_0004630	hsa-DHTKD1_000002	hsa_circDHTKD1_009	ASCRP3008270	DHTKD1	NA	1204	exonic	Intergenic	circrna_finder
chr10:12123470-12139995	chr10:12081471-12097996	hsa_circ_0017726	hsa-DHTKD1_000015,hsa-DHTKD1_0026	hsa_circDHTKD1_010	ASCRP3007542	DHTKD1	+	1517	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12123470-12139995	chr10:12081471-12097996	hsa_circ_0017726	hsa-DHTKD1_000015	hsa_circDHTKD1_010	ASCRP3007542	DHTKD1	NA	1517	exonic	Intergenic	circrna_finder
chr10:12123470-12143180	chr10:12081471-12101181	hsa_circ_0017728	hsa-DHTKD1_000005,hsa-DHTKD1_0018	hsa_circDHTKD1_012	ASCRP3005335	DHTKD1	+	1742	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12123470-12143180	chr10:12081471-12101181	hsa_circ_0017728	hsa-DHTKD1_000005	hsa_circDHTKD1_012	ASCRP3005335	DHTKD1	NA	1742	exonic	Intergenic	circrna_finder
chr10:121275020-121286936	chr10:119515508-119527424	hsa_circ_0005516	hsa-RGS10_000001	hsa_circRGS10_002	ASCRP3008550	RGS10	NA	350	exonic	Intergenic	circrna_finder
chr10:121275020-121286936	chr10:119515508-119527424	hsa_circ_0005516	hsa-RGS10_000001,hsa-RGS10_0001	hsa_circRGS10_002	ASCRP3008550	RGS10	-	350	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:121335202-121340050	chr10:119575690-119580538	hsa_circ_0004498	NA	hsa_circTIAL1_009	ASCRP3004950	TIAL1	NA	1259	sense overlapping	Intergenic	circrna_finder
chr10:121335202-121340050	chr10:119575690-119580538	hsa_circ_0004498	hsa-TIAL1_0014	hsa_circTIAL1_009	ASCRP3004950	TIAL1	-	1259	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr10:12136071-12162266	chr10:12094072-12120267	hsa_circ_0008826	hsa-DHTKD1_000050,hsa-DHTKD1_0020	hsa_circDHTKD1_044	ASCRP3013430	DHTKD1	+	1499	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12136071-12162266	chr10:12094072-12120267	hsa_circ_0008826	hsa-DHTKD1_000050	hsa_circDHTKD1_044	ASCRP3013430	DHTKD1	NA	1499	exonic	Intergenic	circrna_finder
chr10:12159671-12160917	chr10:12117672-12118918	hsa_circ_0092911	hsa-DHTKD1_0035	hsa_circDHTKD1_061	ASCRP3001119	DHTKD1	+	253	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:121662310-121663789	chr10:119902798-119904277	hsa_circ_0020197	hsa-SEC23IP_0001	hsa_circSEC23IP_005	ASCRP3003236	SEC23IP	+	405	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:121662310-121663789	chr10:119902798-119904277	hsa_circ_0020197	NA	hsa_circSEC23IP_005	ASCRP3003236	SEC23IP	NA	405	exonic	Intergenic	circrna_finder
chr10:12214763-12215812	chr10:12172764-12173813	hsa_circ_0092944	NA	hsa_circNUDT5_009	ASCRP3003170	NUDT5	NA	198	exonic	Intergenic	circrna_finder
chr10:12214763-12215812	chr10:12172764-12173813	hsa_circ_0092944	hsa-NUDT5_0001	hsa_circNUDT5_009	ASCRP3003170	NUDT5	-	198	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:122273422-122280607	chr10:120513910-120521095	hsa_circ_0008896	hsa-PLPP4_0001,hsa-PPAPDC1A_000011	hsa_circPPAPDC1A_006	ASCRP3004840	PLPP4,PPAPDC1A	+	280	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:122273422-122280607	chr10:120513910-120521095	hsa_circ_0008896	hsa-PPAPDC1A_000011	hsa_circPPAPDC1A_006	ASCRP3004840	PPAPDC1A	NA	280	exonic	Intergenic	circrna_finder
chr10:122395277-122395661	chr10:120635765-120636149	NA	hsa-intergenic_002286,hsa-intergenic_007796	NA	ASCRP3001795	NA	+	NA	intronic	NA	NA
chr10:12251965-12252321	chr10:12209966-12210322	hsa_circ_0017777	hsa-CDC123_0008	hsa_circCDC123_007	ASCRP3003974	CDC123	+	91	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12257738-12259466	chr10:12215739-12217467	hsa_circ_0092950	hsa-CDC123_0007	hsa_circCDC123_009	ASCRP3007255	CDC123	+	203	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:12257738-12259466	chr10:12215739-12217467	hsa_circ_0092950	NA	hsa_circCDC123_009	ASCRP3007255	CDC123	NA	203	exonic	Intergenic	circrna_finder
chr10:123274636-123279683	chr10:121515122-121520169	hsa_circ_0020235	hsa-FGFR2_0009	hsa_circFGFR2_011	ASCRP3006489	FGFR2	-	533	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123600596-123683844	chr10:121841081-121924329	hsa_circ_0020246	NA	hsa_circATE1_007	ASCRP3008749	ATE1	NA	1051	exonic	Intergenic	circrna_finder
chr10:123600596-123683844	chr10:121841081-121924329	hsa_circ_0020246	hsa-ATE1_0018	hsa_circATE1_007	ASCRP3008749	ATE1	-	1051	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123629520-123683844	chr10:121870005-121924329	hsa_circ_0020249	hsa-ATE1_000001	hsa_circATE1_006	ASCRP3012927	ATE1	NA	869	exonic	Intergenic	circrna_finder
chr10:123629520-123683844	chr10:121870005-121924329	hsa_circ_0020249	hsa-ATE1_000001,hsa-ATE1_0007	hsa_circATE1_006	ASCRP3012927	ATE1	-	869	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123658355-123662135	chr10:121898840-121902620	hsa_circ_0020250	hsa-ATE1_0016	hsa_circATE1_025	ASCRP3007550	ATE1	-	359	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123658355-123673408	chr10:121898840-121913893	hsa_circ_0020252	hsa-ATE1_000002	hsa_circATE1_015	ASCRP3009360	ATE1	NA	709	exonic	Intergenic	circrna_finder
chr10:123658355-123673408	chr10:121898840-121913893	hsa_circ_0020252	hsa-ATE1_000002,hsa-ATE1_0013	hsa_circATE1_015	ASCRP3009360	ATE1	-	709	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123658355-123683844	chr10:121898840-121924329	hsa_circ_0008742	hsa-ATE1_0008	hsa_circATE1_005	ASCRP3007551	ATE1	-	836	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123661905-123683844	chr10:121902390-121924329	hsa_circ_0002850	hsa-ATE1_000041	hsa_circATE1_004	ASCRP3000971	ATE1	NA	707	exonic	Intergenic	circrna_finder
chr10:123661905-123683844	chr10:121902390-121924329	hsa_circ_0002850	hsa-ATE1_000041,hsa-ATE1_0003	hsa_circATE1_004	ASCRP3000971	ATE1	-	707	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123681863-123683844	chr10:121922348-121924329	hsa_circ_0020255	hsa-ATE1_0033	hsa_circATE1_001	ASCRP3009864	ATE1	-	127	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:123718838-123721032	chr10:121959323-121961517	hsa_circ_0020256	hsa-NSMCE4A_000002	hsa_circNSMCE4A_005	ASCRP3009181	NSMCE4A	NA	326	exonic	Intergenic	circrna_finder
chr10:123718838-123721032	chr10:121959323-121961517	hsa_circ_0020256	hsa-NSMCE4A_000002,hsa-NSMCE4A_0001	hsa_circNSMCE4A_005	ASCRP3009181	NSMCE4A	-	326	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:124152696-124159904	chr10:122393180-122400388	NA	NA	NA	ASCRP3005907	PLEKHA1	+	NA	exonic	NA	NA
chr10:124273706-124274424	chr10:122514190-122514908	hsa_circ_0020275	NA	hsa_circHTRA1_008	ASCRP3010804	HTRA1	+	718	exonic	NA	NA
chr10:124640186-124650369	chr10:122880670-122890853	NA	hsa-RP11-564D11_0003	NA	ASCRP3001725	LOC399815	+	NA	sense overlapping	NA	NA
chr10:125120834-125121663	chr10:123361318-123362147	hsa_circ_0000263	hsa-RP11-282I1.1_0002	hsa_circTCONS_00017720_001	ASCRP3000403	TCONS_00017720	+	491	exonic	NA	NA
chr10:125771848-125806240	chr10:124012332-124046724	hsa_circ_0020303	NA	hsa_circCHST15_007	ASCRP3004734	CHST15	NA	2007	exonic	Intergenic	circrna_finder
chr10:125771848-125806240	chr10:124012332-124046724	hsa_circ_0020303	hsa-CHST15_0005	hsa_circCHST15_007	ASCRP3004734	CHST15	-	2007	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126089408-126090408	chr10:124400839-124401839	NA	hsa-OAT_0007	NA	ASCRP3009190	OAT	-	NA	exonic	NA	NA
chr10:126097110-126100769	chr10:124408541-124412200	hsa_circ_0008898	hsa-OAT_000011	hsa_circOAT_001	ASCRP3001364	OAT	NA	549	exonic	Intergenic	circrna_finder
chr10:126097110-126100769	chr10:124408541-124412200	hsa_circ_0008898	hsa-OAT_000011,hsa-OAT_0002	hsa_circOAT_001	ASCRP3001364	OAT	-	549	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126176990-126186697	chr10:124488421-124498128	hsa_circ_0003766	hsa-LHPP_000001,hsa-LHPP_0007	hsa_circLHPP_005	ASCRP3008484	LHPP	+	311	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126176990-126186697	chr10:124488421-124498128	hsa_circ_0003766	hsa-LHPP_000001	hsa_circLHPP_005	ASCRP3008484	LHPP	NA	311	exonic	Intergenic	circrna_finder
chr10:126185529-126186697	chr10:124496960-124498128	hsa_circ_0020313	hsa-LHPP_0005	hsa_circLHPP_008	ASCRP3008485	LHPP	+	157	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126301832-126302710	chr10:124613263-124614141	hsa_circ_0020317	NA	hsa_circLHPP_013	ASCRP3008290	LHPP	+	878	exonic	NA	NA
chr10:126310872-126311001	chr10:124622303-124622432	hsa_circ_0000265	NA	hsa_circFAM53B_019	ASCRP3006605	RP11-12J10.3	-	129	intronic	NA	NA
chr10:126323958-126326678	chr10:124635389-124638109	NA	NA	NA	ASCRP3011463	FAM53B	-	NA	intronic	NA	NA
chr10:126336614-126337010	chr10:124648045-124648441	hsa_circ_0000266	NA	hsa_circFAM53B_018	ASCRP3000628	FAM53B	-	396	intronic	NA	NA
chr10:126355758-126370948	chr10:124667189-124682379	hsa_circ_0020321	NA	hsa_circFAM53B_017	ASCRP3011280	FAM53B	-	15190	exonic	NA	NA
chr10:126370175-126370948	chr10:124681606-124682379	hsa_circ_0000267	hsa-RP11-12J10_000020	hsa_circFAM53B_016	ASCRP3007657	FAM53B	NA	773	exonic	Intergenic	circrna_finder
chr10:126370175-126370948	chr10:124681606-124682379	hsa_circ_0000267	hsa-FAM53B_0001,hsa-RP11-12J10_000020	hsa_circFAM53B_016	ASCRP3007657	AC068896.1,FAM53B	-	773	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126370175-126384781	chr10:124681606-124696212	hsa_circ_0003570	hsa-RP11-12J10_000021	hsa_circFAM53B_015	ASCRP3008691	FAM53B	NA	828	exonic	Intergenic	circrna_finder
chr10:126370175-126384781	chr10:124681606-124696212	hsa_circ_0003570	hsa-FAM53B_0002,hsa-RP11-12J10_000021	hsa_circFAM53B_015	ASCRP3008691	AC068896.1,FAM53B	-	828	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126370175-126395456	chr10:124681606-124706887	hsa_circ_0002282	hsa-RP11-12J10_000003	hsa_circFAM53B_011	ASCRP3013085	FAM53B	NA	1080	exonic	Intergenic	circrna_finder
chr10:126370175-126395456	chr10:124681606-124706887	hsa_circ_0002282	hsa-FAM53B_0003,hsa-RP11-12J10_000003	hsa_circFAM53B_011	ASCRP3013085	AC068896.1,FAM53B	-	1080	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126384726-126395456	chr10:124696157-124706887	hsa_circ_0008456	hsa-RP11-12J10_000022	hsa_circFAM53B_010	ASCRP3011140	FAM53B	NA	307	exonic	Intergenic	circrna_finder
chr10:126384726-126395456	chr10:124696157-124706887	hsa_circ_0008456	hsa-FAM53B_0004,hsa-RP11-12J10_000022	hsa_circFAM53B_010	ASCRP3011140	AC068896.1,FAM53B	-	307	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126395204-126395456	chr10:124706635-124706887	hsa_circ_0005734	hsa-RP11-12J10_000008	hsa_circFAM53B_009	ASCRP3001522	FAM53B,FAM53B-AS1	NA	252	exonic	Intron	circrna_finder
chr10:126395204-126395456	chr10:124706635-124706887	hsa_circ_0005734	hsa-FAM53B_0005,hsa-RP11-12J10_000008	hsa_circFAM53B_009	ASCRP3001522	AC068896.1,FAM53B	-	252	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126448954-126478907	chr10:124760385-124790338	NA	hsa-RP11-12J10_0013	NA	ASCRP3008924	FAM53B	-	NA	exonic	NA	NA
chr10:126463243-126478907	chr10:124774674-124790338	hsa_circ_0008969	hsa-METTL10_000002	hsa_circMETTL10_002	ASCRP3010616	NA	NA	289	exonic	Intergenic	circrna_finder
chr10:126463243-126478907	chr10:124774674-124790338	hsa_circ_0008969	hsa-METTL10_000002,hsa-METTL10_0007	hsa_circMETTL10_002	ASCRP3010616	AC068896.1	-	289	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126631025-126631876	chr10:124942456-124943307	hsa_circ_0000268	hsa-ZRANB1_000020,hsa-ZRANB1_0001	hsa_circZRANB1_005	ASCRP3010512	ZRANB1	+	851	exonic	Exon	circrna_finder,ciri,find_circ
chr10:126631025-126631876	chr10:124942456-124943307	hsa_circ_0000268	hsa-ZRANB1_000020	hsa_circZRANB1_005	ASCRP3010512	ZRANB1	NA	851	exonic	Intergenic	circrna_finder
chr10:126631025-126662967	chr10:124942456-124974398	hsa_circ_0020336	hsa-ZRANB1_0004	hsa_circZRANB1_008	ASCRP3008024	ZRANB1	+	1464	exonic	Exon,Intron	circrna_finder,ciri,find_circ
chr10:126727565-126727724	chr10:125038996-125039155	hsa_circ_0020353	hsa-CTBP2_000001,hsa-CTBP2_0001	hsa_circCTBP2_017	ASCRP3012661	CTBP2	-	159	exonic	NA	NA
chr10:126727565-126799662	chr10:125038996-125111093	hsa_circ_0005418	hsa-CTBP2_000017	hsa_circCTBP2_010	ASCRP3010224	CTBP2	NA	263	exonic	Intergenic	circrna_finder
chr10:126727565-126799662	chr10:125038996-125111093	hsa_circ_0005418	hsa-CTBP2_000017,hsa-CTBP2_0002	hsa_circCTBP2_010	ASCRP3010224	CTBP2	-	263	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:126727565-126811437	chr10:125038996-125122868	hsa_circ_0002545	hsa-CTBP2_000006	hsa_circCTBP2_007	ASCRP3002577	CTBP2	NA	12038	sense overlapping	Intergenic	circrna_finder
chr10:126727565-126811437	chr10:125038996-125122868	hsa_circ_0002545	hsa-CTBP2_000006,hsa-CTBP2_0015	hsa_circCTBP2_007	ASCRP3002577	CTBP2	-	12038	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr10:126799558-126799662	chr10:125110989-125111093	hsa_circ_0020354	NA	hsa_circCTBP2_008	ASCRP3001459	CTBP2	-	104	exonic	Exon,Intron	circexplorer2
chr10:126799558-126811437	chr10:125110989-125122868	hsa_circ_0004875	hsa-CTBP2_000008	hsa_circCTBP2_006	ASCRP3010206	CTBP2	NA	11879	intronic	Intergenic	circrna_finder
chr10:126799558-126811437	chr10:125110989-125122868	hsa_circ_0004875	hsa-CTBP2_000008,hsa-CTBP2_0012	hsa_circCTBP2_006	ASCRP3010206	CTBP2	-	11879	intronic	Exon,Intron	circrna_finder,ciri,find_circ
chr10:127483448-127486714	chr10:125794879-125798145	hsa_circ_0093055	hsa-UROS_000010,hsa-UROS_0007	hsa_circUROS_011	ASCRP3003890	UROS	-	266	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:127500782-127505094	chr10:125812213-125816525	hsa_circ_0008369	hsa-UROS_000001	hsa_circUROS_004	ASCRP3006648	UROS	NA	345	exonic	Intergenic	circrna_finder
chr10:127500782-127505094	chr10:125812213-125816525	hsa_circ_0008369	hsa-UROS_000001,hsa-UROS_0001	hsa_circUROS_004	ASCRP3006648	UROS	-	345	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:127683985-127697119	chr10:125995416-126008550	hsa_circ_0093062	hsa-FANK1_000003	hsa_circFANK1_001	ASCRP3000903	FANK1	NA	533	exonic	Intergenic	circrna_finder
chr10:127683985-127697119	chr10:125995416-126008550	hsa_circ_0093062	hsa-FANK1_000003,hsa-FANK1_0002	hsa_circFANK1_001	ASCRP3000903	FANK1	+	533	exonic	NA	NA
chr10:128768965-128788867	chr10:126970701-126990603	hsa_circ_0007142	hsa-DOCK1_000115,hsa-DOCK1_0009	hsa_circDOCK1_006	ASCRP3002332	DOCK1	+	427	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:128768965-128788867	chr10:126970701-126990603	hsa_circ_0007142	hsa-DOCK1_000115	hsa_circDOCK1_006	ASCRP3002332	DOCK1	NA	427	exonic	Intergenic	circrna_finder
chr10:128768965-128798571	chr10:126970701-127000307	hsa_circ_0002669	hsa-DOCK1_000001,hsa-DOCK1_0022	hsa_circDOCK1_009	ASCRP3013229	DOCK1	+	939	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:128768965-128798571	chr10:126970701-127000307	hsa_circ_0002669	hsa-DOCK1_000001	hsa_circDOCK1_009	ASCRP3013229	DOCK1	NA	939	exonic	Intergenic	circrna_finder
chr10:128768965-128836080	chr10:126970701-127037816	hsa_circ_0020390	hsa-DOCK1_000055,hsa-DOCK1_0066	hsa_circDOCK1_017	ASCRP3000251	DOCK1	+	1901	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:128768965-128836080	chr10:126970701-127037816	hsa_circ_0020390	hsa-DOCK1_000055	hsa_circDOCK1_017	ASCRP3000251	DOCK1	NA	1901	exonic	Intergenic	circrna_finder
chr10:128768965-128860040	chr10:126970701-127061776	hsa_circ_0020394	hsa-DOCK1_000004,hsa-DOCK1_0010	hsa_circDOCK1_021	ASCRP3010029	DOCK1	+	2336	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:128768965-128860040	chr10:126970701-127061776	hsa_circ_0020394	hsa-DOCK1_000004	hsa_circDOCK1_021	ASCRP3010029	DOCK1	NA	2336	exonic	Intergenic	circrna_finder
chr10:128768965-128908618	chr10:126970701-127110354	hsa_circ_0020396	hsa-DOCK1_000050,hsa-DOCK1_0067	hsa_circDOCK1_023	ASCRP3002850	DOCK1	+	2514	exonic	Exon,Intron	circexplorer2,ciri
chr10:128768965-128926028	chr10:126970701-127127764	hsa_circ_0020397	hsa-DOCK1_000006,hsa-DOCK1_0035	hsa_circDOCK1_024	ASCRP3011360	DOCK1	+	2738	exonic	Exon,Intron	circexplorer2,ciri
chr10:128768965-129202693	chr10:126970701-127404429	hsa_circ_0020407	NA	hsa_circDOCK1_034	ASCRP3006032	DOCK1	+	4013	exonic	Exon,Intron	circexplorer2
chr10:128810558-128821588	chr10:127012294-127023324	NA	hsa-DOCK1_0070	NA	ASCRP3009326	DOCK1	+	NA	exonic	NA	NA
chr10:128850944-128860040	chr10:127052680-127061776	hsa_circ_0020460	hsa-DOCK1_000030,hsa-DOCK1_0040	hsa_circDOCK1_097	ASCRP3004787	DOCK1	+	244	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:128850944-128860040	chr10:127052680-127061776	hsa_circ_0020460	hsa-DOCK1_000030	hsa_circDOCK1_097	ASCRP3004787	DOCK1	NA	244	exonic	Intergenic	circrna_finder
chr10:128904494-128926028	chr10:127106230-127127764	hsa_circ_0020467	hsa-DOCK1_000117,hsa-DOCK1_0003	hsa_circDOCK1_107	ASCRP3003337	DOCK1	+	402	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:128904494-128926028	chr10:127106230-127127764	hsa_circ_0020467	hsa-DOCK1_000117	hsa_circDOCK1_107	ASCRP3003337	DOCK1	NA	402	exonic	Intergenic	circrna_finder
chr10:128923737-128926028	chr10:127125473-127127764	hsa_circ_0002456	hsa-DOCK1_000037,hsa-DOCK1_0013	hsa_circDOCK1_115	ASCRP3003251	DOCK1	+	224	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:128923737-128926028	chr10:127125473-127127764	hsa_circ_0002456	hsa-DOCK1_000037	hsa_circDOCK1_115	ASCRP3003251	DOCK1	NA	224	exonic	Intergenic	circrna_finder
chr10:128973475-128975403	chr10:127175211-127177139	hsa_circ_0093074	hsa-FAM196A_0003	hsa_circFAM196A_002	ASCRP3000023	FAM196A,INSYN2A	-	1452	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:129046271-129055693	chr10:127248007-127257429	NA	hsa-DOCK1_0018	NA	ASCRP3011284	DOCK1	+	NA	exonic	NA	NA
chr10:13169744-13178897	chr10:13127744-13136897	hsa_circ_0007242	hsa-OPTN_000001,hsa-OPTN_0007	hsa_circOPTN_011	ASCRP3004886	OPTN	+	523	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr10:13169744-13178897	chr10:13127744-13136897	hsa_circ_0007242	hsa-OPTN_000001	hsa_circOPTN_011	ASCRP3004886	OPTN	NA	523	sense overlapping	Intergenic	circrna_finder
chr10:131967696-131969900	chr10:130169432-130171636	hsa_circ_0020508	hsa-GLRX3_0021	hsa_circGLRX3_016	ASCRP3012663	GLRX3	+	111	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:131967696-131969900	chr10:130169432-130171636	hsa_circ_0020508	NA	hsa_circGLRX3_016	ASCRP3012663	GLRX3	NA	111	exonic	Intergenic	circrna_finder
chr10:13214375-13214765	chr10:13172375-13172765	hsa_circ_0002109	hsa-MCM10_0002	hsa_circMCM10_003	ASCRP3009211	MCM10	+	246	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr10:13214375-13214765	chr10:13172375-13172765	hsa_circ_0002109	NA	hsa_circMCM10_003	ASCRP3009211	MCM10	NA	246	exonic	Intergenic	circrna_finder
chr10:13233298-13234568	chr10:13191298-13192568	hsa_circ_0004477	hsa-MCM10_0003	hsa_circMCM10_012	ASCRP3007408	MCM10	+	330	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
