hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr11:238997-244761	chr11:238997-244761	hsa_circ_0095629	hsa-PSMD13_000002	hsa_circPSMD13_002	ASCRP3003787	PSMD13	NA	301	exonic	Intergenic	circRNA_finder
chr11:2972488-3000467	chr11:2951258-2979237	hsa_circ_0020816	hsa-NAP1L4_000001	hsa_circNAP1L4_008	ASCRP3007549	NAP1L4	NA	1139	exonic	Intergenic	circRNA_finder
chr11:2972488-3000467	chr11:2951258-2979237	hsa_circ_0020816	hsa-NAP1L4_000001,hsa-NAP1L4_0006	hsa_circNAP1L4_008	ASCRP3007549	NAP1L4	-	1139	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:32118689-32120074	chr11:32097143-32098528	hsa_circ_0007245	hsa-RCN1_000001,hsa-RCN1_0002	hsa_circRCN1_001	ASCRP3003307	AL035078.4,RCN1	+	373	exonic	Exon,Intron	circRNA_finder,CIRI,circexplorer2
chr11:32118689-32120074	chr11:32097143-32098528	hsa_circ_0007245	hsa-RCN1_000001	hsa_circRCN1_001	ASCRP3003307	AL078612.1,RCN1	NA	373	exonic	Intron	circRNA_finder
chr11:32948702-32949669	chr11:32927156-32928123	hsa_circ_0021569	hsa-QSER1_0023	hsa_circQSER1_001	ASCRP3000478	QSER1	+	275	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:34093272-34098189	chr11:34071725-34076642	hsa_circ_0005974	hsa-CAPRIN1_000032,hsa-CAPRIN1_0004	hsa_circCAPRIN1_012	ASCRP3000654	CAPRIN1	+	472	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:34093272-34098189	chr11:34071725-34076642	hsa_circ_0005974	hsa-CAPRIN1_000032	hsa_circCAPRIN1_012	ASCRP3000654	CAPRIN1	NA	472	exonic	Intergenic	circRNA_finder
chr11:34111725-34113603	chr11:34090178-34092056	hsa_circ_0004851	hsa-CAPRIN1_000009,hsa-CAPRIN1_0018	hsa_circCAPRIN1_045	ASCRP3003899	CAPRIN1	+	412	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:34111725-34113603	chr11:34090178-34092056	hsa_circ_0004851	hsa-CAPRIN1_000009	hsa_circCAPRIN1_045	ASCRP3003899	CAPRIN1	NA	412	exonic	Intergenic	circRNA_finder
chr11:3424822-3426193	chr11:3403592-3404963	hsa_circ_0020845	hsa-TSSC2_000003	hsa_circTCONS_l2_00004348_001	ASCRP3005308	TSSC2	NA	170	exonic	Intergenic	circRNA_finder
chr11:3424822-3426193	chr11:3403592-3404963	hsa_circ_0020845	hsa-TSSC2_000003,hsa-TSSC2_0002	hsa_circTCONS_l2_00004348_001	ASCRP3005308	TSSC2	+	170	exonic	NA	NA
chr11:34978930-35013926	chr11:34957383-34992379	hsa_circ_0095769	hsa-PDHX_000008,hsa-PDHX_0019	hsa_circPDHX_015	ASCRP3001952	PDHX	+	905	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:34978930-35013926	chr11:34957383-34992379	hsa_circ_0095769	hsa-PDHX_000008	hsa_circPDHX_015	ASCRP3001952	PDHX	NA	905	exonic	Intergenic	circRNA_finder
chr11:44129232-44135851	chr11:44107682-44114301	hsa_circ_0009018	hsa-EXT2_000001,hsa-EXT2_0005	hsa_circEXT2_004	ASCRP3008589	EXT2	+	773	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:44129232-44135851	chr11:44107682-44114301	hsa_circ_0009018	hsa-EXT2_000001	hsa_circEXT2_004	ASCRP3008589	EXT2	NA	773	exonic	Intergenic	circRNA_finder
chr11:5711031-5717503	chr11:5689801-5696273	hsa_circ_0000276	NA	hsa_circTRIM22_006	ASCRP3003993	TRIM22	NA	6472	intronic	Exon,Intron	find_circ,circRNA_finder
chr11:57256388-57256865	chr11:57488915-57489392	hsa_circ_0022142	hsa-SLC43A1_0005	hsa_circSLC43A1_020	ASCRP3006320	SLC43A1	-	216	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:59406520-59410508	chr11:59639047-59643035	hsa_circ_0004988	hsa-PATL1_000002	hsa_circPATL1_010	ASCRP3007784	PATL1	NA	398	exonic	Intergenic	circRNA_finder
chr11:59406520-59410508	chr11:59639047-59643035	hsa_circ_0004988	hsa-PATL1_000002,hsa-PATL1_0005	hsa_circPATL1_010	ASCRP3007784	PATL1	-	398	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:61574135-61578547	chr11:61806663-61811075	hsa_circ_0022378	hsa-FADS1_000001	hsa_circFADS1_005	ASCRP3007511	FADS1,RAPSN	NA	292	exonic	Intron	circRNA_finder
chr11:61574135-61578547	chr11:61806663-61811075	hsa_circ_0022378	hsa-FADS1_000001,hsa-FADS1_0002	hsa_circFADS1_005	ASCRP3007511	FADS1	-	292	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:61605249-61608197	chr11:61837777-61840725	hsa_circ_0022382	hsa-FADS2_0008	hsa_circFADS2_001	ASCRP3000434	FADS2,RAPSN	+	411	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:61605249-61615756	chr11:61837777-61848284	hsa_circ_0022383	hsa-FADS2_0001	hsa_circFADS2_002	ASCRP3003129	FADS2,RAPSN	+	537	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:61630443-61631258	chr11:61862971-61863786	hsa_circ_0022392	hsa-FADS2_0009	hsa_circFADS2_012	ASCRP3013118	FADS2,RAPSN	+	275	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:61630443-61631258	chr11:61862971-61863786	hsa_circ_0022392	NA	hsa_circFADS2_012	ASCRP3013118	FADS2	NA	275	exonic	Intergenic	circRNA_finder
chr11:61912498-61913166	chr11:62145026-62145694	hsa_circ_0000315	NA	hsa_circINCENP_007	ASCRP3004169	INCENP	+	252	sense overlapping	Exon,Intron	find_circ,circRNA_finder
chr11:62400036-62407203	chr11:62632564-62639731	hsa_circ_0022487	hsa-GANAB_000004,hsa-GANAB_0002	hsa_circGANAB_003	ASCRP3004144	GANAB	-	1024	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:62651928-62651997	chr11:62884456-62884525	hsa_circ_0022589	NA	hsa_circSLC3A2_018	ASCRP3003098	SLC3A2	+	69	exonic	Exon	circexplorer2
chr11:65043362-65049992	chr11:65275891-65282521	NA	hsa-POLA2_0015	NA	ASCRP3006986	POLA2	+	NA	exonic	NA	NA
chr11:65061623-65063461	chr11:65294152-65295990	hsa_circ_0004291	hsa-POLA2_0001	hsa_circPOLA2_017	ASCRP3006530	POLA2	+	403	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:65211304-65211570	chr11:65443833-65444099	hsa_circ_0000324	NA	hsa_circ_chr11_00027	ASCRP3004414	NEAT1	+	266	sense overlapping	Exon	find_circ,circRNA_finder
chr11:65211304-65211570	chr11:65443833-65444099	hsa_circ_0000324	NA	hsa_circ_chr11_00027	ASCRP3004414	NA	NA	266	sense overlapping	Intergenic	circRNA_finder
chr11:65271199-65272066	chr11:65503728-65504595	hsa_circ_0002082	hsa-MALAT1_0026	hsa_circMALAT1_024	ASCRP3013462	MALAT1	+	867	sense overlapping	NA	NA
chr11:65272490-65272586	chr11:65505019-65505115	hsa_circ_0000326	NA	hsa_circTCONS_l2_00004572_002	ASCRP3009256	MALAT1,XLOC_l2_002352	+	96	intronic	Exon	circRNA_finder,find_circ,circexplorer2
chr11:6561553-6562286	chr11:6540323-6541056	NA	hsa-DNHD1_0005	NA	ASCRP3011779	DNHD1	+	NA	intronic	NA	NA
chr11:65638006-65638129	chr11:65870535-65870658	hsa_circ_0022917	NA	hsa_circEFEMP2_005	ASCRP3004460	EFEMP2	-	123	exonic	Exon	find_circ,circexplorer2
chr11:65651210-65652469	chr11:65883739-65884998	hsa_circ_0022920	NA	hsa_circFIBP_003	ASCRP3010285	FIBP	-	553	exonic	NA	NA
chr11:66050718-66050862	chr11:66283247-66283391	hsa_circ_0022963	NA	hsa_circCNIH2_004	ASCRP3003439	CNIH2	+	144	exonic	Exon,Intron	find_circ,circexplorer2,circRNA_finder,CIRI
chr11:67351934-67352712	chr11:67584463-67585241	hsa_circ_0023115	NA	hsa_circGSTP1_006	ASCRP3005752	GSTP1	+	299	exonic	NA	NA
chr11:68125117-68157520	chr11:68357649-68390052	NA	hsa-LRP5_000012,hsa-LRP5_0004	NA	ASCRP3007614	LRP5	+	NA	exonic	NA	NA
chr11:68190956-68193655	chr11:68423488-68426187	hsa_circ_0023216	hsa-LRP5_0003	hsa_circLRP5_042	ASCRP3002821	LRP5	+	610	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:68190956-68193655	chr11:68423488-68426187	hsa_circ_0023216	NA	hsa_circLRP5_042	ASCRP3002821	LRP5	NA	610	exonic	Intergenic	circRNA_finder
chr11:68527036-68529155	chr11:68759568-68761687	hsa_circ_0023249	hsa-CPT1A_000003	hsa_circCPT1A_037	ASCRP3007481	CPT1A	NA	360	exonic	Intergenic	circRNA_finder
chr11:68527036-68529155	chr11:68759568-68761687	hsa_circ_0023249	hsa-CPT1A_000003,hsa-CPT1A_0009	hsa_circCPT1A_037	ASCRP3007481	CPT1A	-	360	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:68529002-68529155	chr11:68761534-68761687	hsa_circ_0023255	hsa-CPT1A_000006,hsa-CPT1A_0028	hsa_circCPT1A_035	ASCRP3013328	CPT1A	-	153	exonic	NA	NA
chr11:68552282-68560870	chr11:68784814-68793402	hsa_circ_0000336	hsa-CPT1A_000013,hsa-CPT1A_0004	hsa_circCPT1A_027	ASCRP3006082	CPT1A	-	284	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:70251370-70253697	chr11:70405264-70407591	hsa_circ_0003376	hsa-CTTN_000004,hsa-CTTN_0009	hsa_circCTTN_001	ASCRP3002051	CTTN	+	258	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:70251370-70253697	chr11:70405264-70407591	hsa_circ_0003376	hsa-CTTN_000004	hsa_circCTTN_001	ASCRP3002051	CTTN	NA	258	exonic	Intergenic	circRNA_finder
chr11:70263118-70265962	chr11:70417012-70419856	hsa_circ_0023339	hsa-CTTN_0010	hsa_circCTTN_009	ASCRP3013443	CTTN	+	222	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:70263118-70265962	chr11:70417012-70419856	hsa_circ_0023339	NA	hsa_circCTTN_009	ASCRP3013443	CTTN	NA	222	exonic	Intergenic	circRNA_finder
chr11:71668272-71671937	chr11:71957226-71960891	hsa_circ_0023404	hsa-RNF121_0006	hsa_circRNF121_002	ASCRP3008345	RNF121	+	180	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:73418464-73429763	chr11:73707419-73718718	hsa_circ_0000339	hsa-RAB6A_000031	hsa_circRAB6A_012	ASCRP3005973	RAB6A	NA	312	exonic	Intergenic	circRNA_finder
chr11:73418464-73429763	chr11:73707419-73718718	hsa_circ_0000339	hsa-RAB6A_000031,hsa-RAB6A_0007	hsa_circRAB6A_012	ASCRP3005973	RAB6A	-	312	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:73418464-73429935	chr11:73707419-73718890	hsa_circ_0004596	hsa-RAB6A_000002	hsa_circRAB6A_007	ASCRP3000158	RAB6A	NA	312	exonic	Intergenic	circRNA_finder
chr11:73418464-73429935	chr11:73707419-73718890	hsa_circ_0004596	hsa-RAB6A_000002,hsa-RAB6A_0008	hsa_circRAB6A_007	ASCRP3000158	RAB6A	-	312	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:73418464-73431944	chr11:73707419-73720899	hsa_circ_0003908	hsa-RAB6A_000030	hsa_circRAB6A_006	ASCRP3002452	RAB6A	NA	366	exonic	Intergenic	circRNA_finder
chr11:73418464-73431944	chr11:73707419-73720899	hsa_circ_0003908	hsa-RAB6A_000030,hsa-RAB6A_0002	hsa_circRAB6A_006	ASCRP3002452	RAB6A	-	366	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:75111737-75116733	chr11:75400693-75405689	hsa_circ_0023610	NA	hsa_circRPS3_003	ASCRP3010667	RPS3	+	781	sense overlapping	NA	NA
chr11:75167801-75173934	chr11:75456756-75462889	hsa_circ_0023624	NA	hsa_circGDPD5_005	ASCRP3004206	GDPD5	NA	258	exonic	Intergenic	circRNA_finder
chr11:75167801-75173934	chr11:75456756-75462889	hsa_circ_0023624	hsa-GDPD5_0001	hsa_circGDPD5_005	ASCRP3004206	GDPD5	-	258	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:76174864-76183884	chr11:76463820-76472840	hsa_circ_0007458	hsa-C11orf30_000043,hsa-EMSY_0003	hsa_circC11orf30_006	ASCRP3001311	C11orf30,EMSY	+	537	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:76174864-76183884	chr11:76463820-76472840	hsa_circ_0007458	hsa-C11orf30_000043	hsa_circC11orf30_006	ASCRP3001311	C11orf30	NA	537	exonic	Intergenic	circRNA_finder
chr11:77085372-77103586	chr11:77374327-77392541	hsa_circ_0023685	hsa-PAK1_000003	hsa_circPAK1_002	ASCRP3009533	PAK1	NA	498	exonic	Intergenic	circRNA_finder
chr11:77085372-77103586	chr11:77374327-77392541	hsa_circ_0023685	hsa-PAK1_000003,hsa-PAK1_0001	hsa_circPAK1_002	ASCRP3009533	PAK1	-	498	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:77649696-77652297	chr11:77938650-77941251	hsa_circ_0002476	NA	hsa_circINTS4_025	ASCRP3013501	INTS4	-	247	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr11:8015972-8016914	chr11:7994425-7995367	NA	NA	NA	ASCRP3002666	EIF3F	+	NA	exonic	NA	NA
chr11:809935-812876	chr11:809935-812876	hsa_circ_0020704	NA	hsa_circRPLP2_001	ASCRP3013181	RPLP2	+	493	exonic	NA	NA
chr11:85692171-85695016	chr11:85981128-85983973	hsa_circ_0003695	hsa-PICALM_000098	hsa_circPICALM_088	ASCRP3003552	PICALM	NA	371	exonic	Intergenic	circRNA_finder
chr11:85692171-85695016	chr11:85981128-85983973	hsa_circ_0003695	hsa-PICALM_000098,hsa-PICALM_0016	hsa_circPICALM_088	ASCRP3003552	PICALM	-	371	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:85692171-85742653	chr11:85981128-86031611	hsa_circ_0023903	hsa-PICALM_000036	hsa_circPICALM_026	ASCRP3003503	PICALM	NA	1649	exonic	Intergenic	circRNA_finder
chr11:85692171-85742653	chr11:85981128-86031611	hsa_circ_0023903	hsa-PICALM_000036,hsa-PICALM_0017	hsa_circPICALM_026	ASCRP3003503	PICALM	-	1649	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:85961337-85968638	chr11:86250295-86257596	hsa_circ_0023948	hsa-EED_0004	hsa_circEED_006	ASCRP3000926	EED	+	520	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:85961337-85968638	chr11:86250295-86257596	hsa_circ_0023948	NA	hsa_circEED_006	ASCRP3000926	EED	NA	520	exonic	Intergenic	circRNA_finder
chr11:86778735-86802437	chr11:87067693-87091395	hsa_circ_0008359	hsa-TMEM135_000001,hsa-TMEM135_0001	hsa_circTMEM135_006	ASCRP3009637	TMEM135	+	255	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr11:86778735-86802437	chr11:87067693-87091395	hsa_circ_0008359	hsa-TMEM135_000001	hsa_circTMEM135_006	ASCRP3009637	TMEM135	NA	255	exonic	Intergenic	circRNA_finder
chr11:8759016-8759820	chr11:8737469-8738273	NA	NA	NA	ASCRP3013016	ST5	-	NA	intronic	NA	NA
chr11:959436-972255	chr11:959436-972255	NA	hsa-AP2A2_0003	NA	ASCRP3009684	AP2A2	+	NA	exonic	NA	NA
chr12:1003727-1006847	chr12:894561-897681	hsa_circ_0003251	hsa-WNK1_000012,hsa-WNK1_0027	hsa_circWNK1_030	ASCRP3000301	WNK1	+	939	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:1003727-1006847	chr12:894561-897681	hsa_circ_0003251	hsa-WNK1_000012	hsa_circWNK1_030	ASCRP3000301	WNK1	NA	939	exonic	Intergenic	circRNA_finder
chr12:100676720-100691953	chr12:100282942-100298175	hsa_circ_0006258	hsa-SCYL2_000001,hsa-SCYL2_0001	hsa_circSCYL2_003	ASCRP3003105	SCYL2	+	508	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:100676720-100691953	chr12:100282942-100298175	hsa_circ_0006258	hsa-SCYL2_000001	hsa_circSCYL2_003	ASCRP3003105	SCYL2	NA	508	exonic	Intergenic	circRNA_finder
chr12:110729824-110734542	chr12:110292019-110296737	hsa_circ_0097268	hsa-ATP2A2_000001,hsa-ATP2A2_0001	hsa_circATP2A2_001	ASCRP3011446	ATP2A2	+	244	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:110729824-110734542	chr12:110292019-110296737	hsa_circ_0097268	hsa-ATP2A2_000001	hsa_circATP2A2_001	ASCRP3011446	ATP2A2	NA	244	exonic	Intergenic	circRNA_finder
chr12:110819556-110834257	chr12:110381751-110396452	hsa_circ_0005785	hsa-ANAPC7_000001	hsa_circANAPC7_009	ASCRP3006284	ANAPC7	NA	1031	exonic	Intergenic	circRNA_finder
chr12:110819556-110834257	chr12:110381751-110396452	hsa_circ_0005785	hsa-ANAPC7_000001,hsa-ANAPC7_0004	hsa_circANAPC7_009	ASCRP3006284	ANAPC7	-	1031	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:110826316-110834257	chr12:110388511-110396452	hsa_circ_0028196	hsa-ANAPC7_000007	hsa_circANAPC7_005	ASCRP3008651	ANAPC7	NA	419	exonic	Intergenic	circRNA_finder
chr12:110826316-110834257	chr12:110388511-110396452	hsa_circ_0028196	hsa-ANAPC7_000007,hsa-RP11-478C19_0003	hsa_circANAPC7_005	ASCRP3008651	ANAPC7	-	419	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:111923074-111924628	chr12:111485270-111486824	hsa_circ_0002273	hsa-ATXN2_000001	hsa_circATXN2_047	ASCRP3005082	ATXN2	NA	278	exonic	Intergenic	circRNA_finder
chr12:111923074-111924628	chr12:111485270-111486824	hsa_circ_0002273	hsa-ATXN2_000001,hsa-ATXN2_0024	hsa_circATXN2_047	ASCRP3005082	ATXN2	-	278	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:112171726-112171872	chr12:111733922-111734068	hsa_circ_0028299	hsa-ACAD10_000025,hsa-ACAD10_0020	hsa_circACAD10_017	ASCRP3006167	ACAD10	+	146	exonic	NA	NA
chr12:116668237-116675510	chr12:116230432-116237705	hsa_circ_0000442	hsa-MED13L_000063	hsa_circMED13L_010	ASCRP3009956	MED13L	NA	7273	sense overlapping	Intergenic	circRNA_finder
chr12:116668237-116675510	chr12:116230432-116237705	hsa_circ_0000442	hsa-MED13L_000063,hsa-MED13L_0039	hsa_circMED13L_010	ASCRP3009956	MED13L	-	7273	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr12:120592773-120613015	chr12:120154969-120175212	hsa_circ_0028799	NA	hsa_circGCN1L1_065	ASCRP3008437	GCN1L1	-	2659	exonic	NA	NA
chr12:120636656-120636803	chr12:120198853-120199000	hsa_circ_0028861	NA	hsa_circRPLP0_013	ASCRP3007170	RPLP0	-	147	exonic	NA	NA
chr12:120636920-120637008	chr12:120199117-120199205	hsa_circ_0028864	NA	hsa_circRPLP0_010	ASCRP3002251	RPLP0	-	88	exonic	Exon	circRNA_finder,circexplorer2
chr12:121002874-121004783	chr12:120565071-120566980	hsa_circ_0005086	hsa-RNF10_000001,hsa-RNF10_0007	hsa_circRNF10_031	ASCRP3013409	RNF10	+	376	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:121002874-121004783	chr12:120565071-120566980	hsa_circ_0005086	hsa-RNF10_000001	hsa_circRNF10_031	ASCRP3013409	RNF10	NA	376	exonic	Intergenic	circRNA_finder
chr12:121002874-121009094	chr12:120565071-120571291	hsa_circ_0005043	hsa-RNF10_0005	hsa_circRNF10_032	ASCRP3007523	RNF10	+	477	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:121004627-121009094	chr12:120566824-120571291	hsa_circ_0028912	hsa-RNF10_000005,hsa-RNF10_0008	hsa_circRNF10_034	ASCRP3013012	RNF10	+	257	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:121004627-121009094	chr12:120566824-120571291	hsa_circ_0028912	hsa-RNF10_000005	hsa_circRNF10_034	ASCRP3013012	RNF10	NA	257	exonic	Intergenic	circRNA_finder
chr12:122372152-122406075	chr12:121934246-121968169	hsa_circ_0029031	hsa-WDR66_0025	hsa_circWDR66_007	ASCRP3007317	CFAP251,WDR66	+	1883	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:122380439-122380881	chr12:121942533-121942975	hsa_circ_0029033	hsa-WDR66_000020,hsa-WDR66_0021	hsa_circWDR66_009	ASCRP3001544	CFAP251,WDR66	+	193	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:122380439-122380881	chr12:121942533-121942975	hsa_circ_0029033	hsa-WDR66_000020	hsa_circWDR66_009	ASCRP3001544	WDR66	NA	193	exonic	Intergenic	circRNA_finder
chr12:122495211-122495481	chr12:122057305-122057575	hsa_circ_0000453	NA	hsa_circBCL7A_006	ASCRP3001656	BCL7A	-	270	antisense	NA	NA
chr12:122723133-122727055	chr12:122238586-122242508	hsa_circ_0097593	hsa-VPS33A_0010	hsa_circVPS33A_016	ASCRP3013234	AC048338.1,VPS33A	-	333	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:123465675-123467085	chr12:122981128-122982538	hsa_circ_0000457	hsa-ARL6IP4_0003	hsa_circARL6IP4_002	ASCRP3005945	AC026362.1,ARL6IP4	+	668	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:124091978-124101150	chr12:123607431-123616603	hsa_circ_0000459	hsa-DDX55_0005	hsa_circDDX55_007	ASCRP3000717	DDX55	+	803	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:124091978-124101150	chr12:123607431-123616603	hsa_circ_0000459	NA	hsa_circDDX55_007	ASCRP3000717	DDX55	NA	803	exonic	Intergenic	circRNA_finder
chr12:125270902-125284788	chr12:124786356-124800242	hsa_circ_0029325	hsa-SCARB1_0011	hsa_circSCARB1_025	ASCRP3004667	SCARB1	-	392	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:129410903-129469509	chr12:128926358-128984964	hsa_circ_0029409	NA	hsa_circGLT1D1_016	ASCRP3009665	GLT1D1	+	21267	exonic	NA	NA
chr12:132609079-132609271	chr12:132124534-132124726	hsa_circ_0000463	NA	hsa_circEP400NL_007	ASCRP3001535	EP400NL	-	192	antisense	NA	NA
chr12:133201490-133248908	chr12:132624904-132672322	hsa_circ_0029500	NA	hsa_circPOLE_030	ASCRP3002814	POLE	-	5061	exonic	NA	NA
chr12:133358881-133390005	chr12:132782295-132813419	hsa_circ_0029562	NA	hsa_circGOLGA3_018	ASCRP3007237	GOLGA3	-	3059	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:133721019-133728490	chr12:133144433-133151904	hsa_circ_0097941	hsa-CTD-2140B24_0001	hsa_circZNF10_002	ASCRP3007912	ZNF10	+	315	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:133721019-133728490	chr12:133144433-133151904	hsa_circ_0097941	NA	hsa_circZNF10_002	ASCRP3007912	ZNF10	NA	315	exonic	Intergenic	circRNA_finder
chr12:20782841-20792891	chr12:20629907-20639957	NA	hsa-PDE3A_0135	NA	ASCRP3012344	PDE3A	+	NA	exonic	NA	NA
chr12:28458581-28460682	chr12:28305648-28307749	hsa_circ_0007723	hsa-CCDC91_000001,hsa-CCDC91_0001	hsa_circCCDC91_012	ASCRP3000544	CCDC91	+	467	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:28458581-28460682	chr12:28305648-28307749	hsa_circ_0007723	hsa-CCDC91_000001	hsa_circCCDC91_012	ASCRP3000544	CCDC91	NA	467	exonic	Intergenic	circRNA_finder
chr12:2929251-2930958	chr12:2820085-2821792	hsa_circ_0000374	hsa-ITFG2_000001,hsa-ITFG2_0001	hsa_circITFG2_009	ASCRP3008058	ITFG2	+	542	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr12:2929251-2930958	chr12:2820085-2821792	hsa_circ_0000374	hsa-ITFG2_000001	hsa_circITFG2_009	ASCRP3008058	ITFG2	NA	542	exonic	Intergenic	circRNA_finder
chr12:32480394-32481489	chr12:32327460-32328555	hsa_circ_0025841	NA	hsa_circBICD1_006	ASCRP3010313	BICD1	+	1095	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr12:32480394-32481489	chr12:32327460-32328555	hsa_circ_0025841	NA	hsa_circBICD1_006	ASCRP3010313	BICD1	NA	1095	exonic	Intergenic	circRNA_finder
chr12:39061910-39062584	chr12:38668108-38668782	NA	NA	NA	ASCRP3012248	CPNE8	-	NA	intronic	NA	NA
chr12:42521847-42523653	chr12:42128045-42129851	hsa_circ_0003402	NA	hsa_circGXYLT1_001	ASCRP3006198	GXYLT1	NA	1806	intronic	Intergenic	circRNA_finder
chr12:42521847-42523653	chr12:42128045-42129851	hsa_circ_0003402	hsa-GXYLT1_0009	hsa_circGXYLT1_001	ASCRP3006198	GXYLT1	-	1806	intronic	Exon,Intron	circRNA_finder,CIRI,find_circ
chr12:4382901-4388085	chr12:4273735-4278919	hsa_circ_0025054	NA	hsa_circCCND2_001	ASCRP3010084	CCND2	+	876	exonic	NA	NA
chr12:47497895-47501947	chr12:47104112-47108164	hsa_circ_0004650	hsa-PCED1B_000005,hsa-PCED1B_0001	hsa_circ_chr12_00020	ASCRP3000344	PCED1B	+	4052	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr12:47497895-47501947	chr12:47104112-47108164	hsa_circ_0004650	hsa-PCED1B_000005	hsa_circ_chr12_00020	ASCRP3000344	NA	NA	4052	sense overlapping	Intergenic	circRNA_finder
chr12:49329991-49333890	chr12:48936208-48940107	hsa_circ_0026072	NA	hsa_circARF3_007	ASCRP3006797	ARF3	-	3136	exonic	NA	NA
chr12:49329991-49351252	chr12:48936208-48957469	hsa_circ_0026074	NA	hsa_circARF3_002	ASCRP3010419	ARF3	-	3537	exonic	NA	NA
chr12:49446519-49446697	chr12:49052736-49052914	NA	NA	NA	ASCRP3006344	KMT2D	-	NA	intronic	NA	NA
chr12:49658864-49667113	chr12:49265081-49273330	hsa_circ_0026134	NA	hsa_circTUBA1C_002	ASCRP3000106	TUBA1C	+	1553	exonic	NA	NA
